,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,month,customer lifetime value_temp,income_temp,months since last claim_temp,months since policy inception_temp
317,2175.740021,0,61,31.0,15,0.0,1,2,50,37657.38000875848,31.0,15.0
318,8663.919296,29218,72,33.0,40,0.0,2,2,5885,29218.0,33.0,40.0
319,5200.22777,23401,66,17.0,34,0.0,3,1,3289,23401.0,17.0,34.0
320,27528.31132,54586,76,1.0,91,0.0,2,1,7822,54586.0,1.0,91.0
321,4731.749346,69833,118,32.0,99,0.0,1,1,2646,69833.0,32.0,99.0
322,4791.081559,29111,63,3.0,65,0.0,5,1,2734,29111.0,3.0,65.0
323,3300.607083,59592,84,8.0,49,0.0,1,2,1520,59592.0,8.0,49.0
324,2619.027206,60477,65,12.0,38,0.0,1,1,704,60477.0,12.0,38.0
325,4049.807215,42512,105,15.0,72,1.0,1,1,2040,42512.0,15.0,72.0
326,17684.65456,82667,64,5.0,65,1.0,2,1,7407,82667.0,5.0,65.0
327,8018.503854,58843,68,1.0,96,0.0,2,2,5403,58843.0,1.0,96.0
328,5379.482798,24702,68,13.0,63,0.0,8,2,3539,24702.0,13.0,63.0
329,4148.570285,61896,104,25.0,97,0.0,1,1,2115,61896.0,25.0,97.0
330,11790.49617,25251,66,13.0,43,0.0,2,1,6751,25251.0,13.0,43.0
331,7851.582939,48943,65,17.0,50,0.0,2,1,5285,48943.0,17.0,50.0
332,2680.900678,41968,67,11.0,96,0.0,1,2,812,41968.0,11.0,96.0
333,2981.875575,0,83,26.0,89,0.0,1,2,1314,37657.38000875848,26.0,89.0
334,4282.947971,40864,109,16.0,70,1.0,1,2,2216,40864.0,16.0,70.0
335,4165.994433,0,64,27.0,32,3.0,5,2,2132,37657.38000875848,27.0,32.0
336,5783.175676,72354,73,9.0,10,0.0,8,1,3992,72354.0,9.0,10.0
337,4904.894731,12902,139,3.0,51,0.0,1,2,2901,12902.0,3.0,51.0
338,6615.815683,90414,83,7.0,49,1.0,6,2,4447,90414.0,7.0,49.0
339,5352.218989,93606,67,23.0,44,0.0,3,1,3508,93606.0,23.0,44.0
340,8561.561976,37759,108,9.0,51,0.0,5,1,5809,37759.0,9.0,51.0
341,2798.834343,48675,71,26.0,62,1.0,1,1,1036,48675.0,26.0,62.0
342,11663.98572,0,107,12.0,34,0.0,2,2,6733,37657.38000875848,12.0,34.0
343,8714.922135,0,118,14.0,64,0.0,4,2,5923,37657.38000875848,14.0,64.0
344,6900.951275,0,92,27.0,50,0.0,7,2,4616,37657.38000875848,27.0,50.0
345,14854.19552,37899,187,9.0,11,0.0,5,2,7161,37899.0,9.0,11.0
346,2388.353882,0,73,12.0,84,0.0,1,2,216,37657.38000875848,12.0,84.0
347,8518.549119,0,112,19.0,86,1.0,8,1,5782,37657.38000875848,19.0,86.0
348,6731.050335,0,62,0.0,5,0.0,2,1,4513,37657.38000875848,15.097000218962119,5.0
349,4064.107529,0,107,31.0,41,0.0,1,1,2051,37657.38000875848,31.0,41.0
350,4477.45201,41402,119,26.0,26,4.0,1,1,2382,41402.0,26.0,26.0
351,15173.96841,22448,126,20.0,32,0.0,2,2,7198,22448.0,20.0,32.0
352,2955.495724,56502,74,15.0,78,0.0,1,1,1290,56502.0,15.0,78.0
353,4525.365839,10269,65,12.0,5,0.0,3,1,2430,10269.0,12.0,5.0
354,3061.052283,56869,83,25.0,34,3.0,1,1,1369,56869.0,25.0,34.0
355,25807.063,71210,214,8.0,89,1.0,2,2,7776,71210.0,8.0,89.0
356,4633.101259,0,70,0.0,86,0.0,3,1,2536,37657.38000875848,15.097000218962119,86.0
357,6647.846187,0,65,34.0,27,0.0,2,1,4466,37657.38000875848,34.0,27.0
358,4951.656084,46896,62,9.0,33,1.0,4,1,2966,46896.0,9.0,33.0
359,8522.759016,0,109,19.0,2,0.0,3,1,5785,37657.38000875848,19.0,2.0
360,4605.036646,22571,63,29.0,51,0.0,9,1,2514,22571.0,29.0,51.0
361,6689.022728,56980,84,33.0,70,0.0,7,2,4494,56980.0,33.0,70.0
362,3412.566597,30335,87,17.0,42,0.0,1,1,1598,30335.0,17.0,42.0
363,2063.387895,0,64,22.0,34,3.0,1,2,12,37657.38000875848,22.0,34.0
364,4764.189722,0,67,18.0,73,0.0,8,2,2697,37657.38000875848,18.0,73.0
365,4376.083958,0,69,21.0,70,4.0,3,1,2295,37657.38000875848,21.0,70.0
366,23594.6802,76358,66,25.0,3,0.0,2,1,7707,76358.0,25.0,3.0
367,8490.284985,28677,78,3.0,30,0.0,2,1,5755,28677.0,3.0,30.0
368,6183.185785,36464,78,5.0,17,0.0,7,2,4241,36464.0,5.0,17.0
369,12047.775,43324,101,8.0,17,0.0,2,1,6785,43324.0,8.0,17.0
370,8838.085637,82664,114,24.0,10,3.0,9,1,5989,82664.0,24.0,10.0
371,3548.071725,0,96,10.0,77,0.0,1,2,1693,37657.38000875848,10.0,77.0
372,6960.920371,74487,88,8.0,86,0.0,3,2,4648,74487.0,8.0,86.0
373,13736.1325,16181,181,22.0,79,0.0,8,2,7023,16181.0,22.0,79.0
374,8438.463783,25539,112,15.0,63,0.0,3,1,5717,25539.0,15.0,63.0
375,5096.673223,22886,65,9.0,81,0.0,3,1,3157,22886.0,9.0,81.0
376,12280.76661,88340,102,16.0,1,0.0,2,1,6815,88340.0,16.0,1.0
377,2926.5223,23656,80,11.0,1,3.0,1,1,1251,23656.0,11.0,1.0
378,7851.901368,25950,66,27.0,1,0.0,2,2,5286,25950.0,27.0,1.0
379,10348.01348,34244,87,14.0,34,2.0,2,1,6485,34244.0,14.0,34.0
380,23086.36478,69240,194,16.0,29,0.0,2,2,7691,69240.0,16.0,29.0
381,2503.660407,53338,63,24.0,35,1.0,1,1,458,53338.0,24.0,35.0
382,4200.373728,51510,106,11.0,17,0.0,1,2,2162,51510.0,11.0,17.0
383,7281.44014,0,69,28.0,28,3.0,2,1,4836,37657.38000875848,28.0,28.0
384,6410.967544,61709,82,5.0,41,2.0,7,2,4359,61709.0,5.0,41.0
385,2937.424534,83195,73,18.0,36,1.0,1,1,1269,83195.0,18.0,36.0
386,3401.881747,41972,86,20.0,23,0.0,1,1,1592,41972.0,20.0,23.0
387,2640.58732,59961,68,8.0,7,0.0,1,2,746,59961.0,8.0,7.0
388,2701.039719,39141,68,22.0,7,0.0,1,2,855,39141.0,22.0,7.0
389,6988.401604,22436,89,24.0,21,0.0,3,2,4663,22436.0,24.0,21.0
390,7896.706446,0,111,22.0,21,0.0,8,2,5317,37657.38000875848,22.0,21.0
391,5510.965059,99553,68,14.0,85,0.0,6,1,3701,99553.0,14.0,85.0
392,5282.543094,38606,68,16.0,99,0.0,3,2,3408,38606.0,16.0,99.0
393,18853.73945,0,173,24.0,21,0.0,2,1,7472,37657.38000875848,24.0,21.0
394,3781.4548,57647,94,3.0,99,0.0,1,2,1851,57647.0,3.0,99.0
395,5867.12642,27880,74,4.0,9,0.0,5,2,4061,27880.0,4.0,9.0
396,5989.773931,66839,154,33.0,24,0.0,1,1,4150,66839.0,33.0,24.0
397,2671.295549,45525,66,1.0,41,0.0,1,1,795,45525.0,1.0,41.0
398,34611.37896,20090,109,10.0,59,0.0,2,1,7937,20090.0,10.0,59.0
399,8879.790017,52583,113,12.0,59,0.0,7,2,6013,52583.0,12.0,59.0
400,5116.237577,0,70,1.0,11,0.0,5,1,3185,37657.38000875848,1.0,11.0
401,2351.878675,12928,64,12.0,74,0.0,1,1,173,12928.0,12.0,74.0
402,5981.381645,88723,74,12.0,94,0.0,8,2,4149,88723.0,12.0,94.0
403,8288.155579,33816,106,10.0,97,2.0,3,1,5614,33816.0,10.0,97.0
404,2521.555686,53703,67,3.0,45,2.0,1,2,496,53703.0,3.0,45.0
405,2471.528431,95697,61,16.0,55,0.0,1,1,390,95697.0,16.0,55.0
406,6874.326693,22093,87,15.0,8,0.0,9,1,4595,22093.0,15.0,8.0
407,12296.49757,55193,105,8.0,22,1.0,2,1,6818,55193.0,8.0,22.0
408,9223.987144,18814,122,20.0,94,0.0,3,2,6169,18814.0,20.0,94.0
409,12902.56014,86584,111,33.0,54,2.0,2,2,6903,86584.0,33.0,54.0
410,8861.900439,41854,110,17.0,44,0.0,8,1,6004,41854.0,17.0,44.0
411,7503.367741,52464,95,9.0,15,0.0,3,2,5024,52464.0,9.0,15.0
412,4462.445111,70088,112,0.0,33,0.0,1,2,2362,70088.0,15.097000218962119,33.0
413,3245.479985,35592,82,34.0,38,0.0,1,1,1493,35592.0,34.0,38.0
414,2651.615963,33201,66,9.0,56,0.0,1,1,760,33201.0,9.0,56.0
415,2379.614363,0,71,28.0,15,0.0,1,2,206,37657.38000875848,28.0,15.0
416,4642.020128,0,64,10.0,15,0.0,5,2,2548,37657.38000875848,10.0,15.0
417,11003.54385,0,102,20.0,7,1.0,2,2,6635,37657.38000875848,20.0,7.0
418,17771.54902,0,114,30.0,1,0.0,2,1,7413,37657.38000875848,30.0,1.0
419,4516.811394,0,124,29.0,9,0.0,1,1,2420,37657.38000875848,29.0,9.0
420,9426.971158,26263,85,11.0,31,0.0,2,1,6253,26263.0,11.0,31.0
421,4992.063043,0,71,6.0,5,0.0,3,1,3019,37657.38000875848,6.0,5.0
422,5732.686642,39337,74,29.0,1,1.0,9,1,3945,39337.0,29.0,1.0
423,7821.188278,0,109,31.0,74,0.0,3,2,5266,37657.38000875848,31.0,74.0
424,2308.692609,0,64,33.0,98,0.0,1,2,134,37657.38000875848,33.0,98.0
425,6788.084852,0,93,2.0,70,0.0,9,1,4550,37657.38000875848,2.0,70.0
426,2776.772734,70793,69,32.0,1,0.0,1,2,999,70793.0,32.0,1.0
427,6141.961623,0,182,24.0,45,0.0,1,2,4221,37657.38000875848,24.0,45.0
428,4628.995325,0,67,25.0,21,0.0,4,1,2532,37657.38000875848,25.0,21.0
429,12883.11573,77469,109,2.0,98,1.0,2,1,6897,77469.0,2.0,98.0
430,16477.47799,57264,84,0.0,30,1.0,2,2,7324,57264.0,15.097000218962119,30.0
431,2864.820306,0,109,2.0,8,4.0,1,1,1152,37657.38000875848,2.0,8.0
432,4737.411455,0,68,2.0,26,0.0,3,1,2653,37657.38000875848,2.0,26.0
433,2417.759961,51808,61,3.0,12,1.0,1,2,267,51808.0,3.0,12.0
434,2300.691547,25905,63,21.0,12,0.0,1,1,127,25905.0,21.0,12.0
435,6874.84827,0,96,35.0,27,0.0,6,2,4596,37657.38000875848,35.0,27.0
436,3887.324208,96335,97,7.0,43,0.0,1,1,1925,96335.0,7.0,43.0
437,3619.060986,0,98,27.0,47,0.0,1,1,1742,37657.38000875848,27.0,47.0
438,8622.835375,97361,73,6.0,85,0.0,2,2,5852,97361.0,6.0,85.0
439,10148.41973,44856,66,24.0,71,1.0,2,1,6446,44856.0,24.0,71.0
440,4928.001408,97917,67,14.0,32,5.0,3,1,2934,97917.0,14.0,32.0
441,2874.08847,33462,72,12.0,9,0.0,1,2,1168,33462.0,12.0,9.0
442,19327.87406,57245,124,25.0,15,0.0,2,2,7500,57245.0,25.0,15.0
443,4941.650159,0,137,17.0,5,0.0,1,1,2954,37657.38000875848,17.0,5.0
444,7255.137772,67352,181,7.0,80,1.0,1,2,4815,67352.0,7.0,80.0
445,13379.81103,0,194,13.0,83,0.0,3,2,6987,37657.38000875848,13.0,83.0
446,24084.5352,65196,67,0.0,54,0.0,2,2,7724,65196.0,15.097000218962119,54.0
447,8847.444221,17950,118,34.0,24,0.0,4,2,5996,17950.0,34.0,24.0
448,16979.79757,35095,73,25.0,56,0.0,2,1,7363,35095.0,25.0,56.0
449,6355.678846,0,61,25.0,79,0.0,2,1,4335,37657.38000875848,25.0,79.0
450,5308.246978,0,145,29.0,70,0.0,1,1,3443,37657.38000875848,29.0,70.0
451,2359.423599,19864,63,22.0,96,0.0,1,1,184,19864.0,22.0,96.0
452,8564.768226,95697,107,29.0,29,0.0,9,2,5811,95697.0,29.0,29.0
453,7986.191274,74217,100,35.0,3,0.0,6,1,5372,74217.0,35.0,3.0
454,3554.845264,58557,88,4.0,83,0.0,1,1,1699,58557.0,4.0,83.0
455,13840.16012,29658,119,20.0,66,0.0,2,2,7038,29658.0,20.0,66.0
456,2530.705137,89451,63,11.0,2,0.0,1,1,512,89451.0,11.0,2.0
457,24238.66071,0,109,19.0,49,2.0,2,1,7733,37657.38000875848,19.0,49.0
458,3052.629532,0,93,15.0,31,3.0,1,1,1359,37657.38000875848,15.0,31.0
459,9161.655119,91763,113,22.0,64,0.0,3,1,6145,91763.0,22.0,64.0
460,11578.12643,0,115,21.0,46,0.0,2,1,6718,37657.38000875848,21.0,46.0
461,3900.906002,95018,97,21.0,81,0.0,1,2,1935,95018.0,21.0,81.0
462,23903.68234,0,74,12.0,72,1.0,2,1,7718,37657.38000875848,12.0,72.0
463,2399.17815,20992,64,21.0,73,0.0,1,1,238,20992.0,21.0,73.0
464,8112.323843,87403,68,1.0,63,0.0,2,2,5486,87403.0,1.0,63.0
465,3647.24611,20694,94,29.0,89,1.0,1,1,1754,20694.0,29.0,89.0
466,5384.532684,59364,67,25.0,56,0.0,5,2,3549,59364.0,25.0,56.0
467,2772.502139,68463,70,19.0,67,1.0,1,1,988,68463.0,19.0,67.0
468,4911.773088,0,69,26.0,33,0.0,9,1,2911,37657.38000875848,26.0,33.0
469,2574.020376,34990,65,23.0,73,0.0,1,1,608,34990.0,23.0,73.0
470,9594.78115,31421,81,5.0,95,0.0,2,2,6308,31421.0,5.0,95.0
471,10208.92761,35482,129,21.0,59,0.0,3,2,6458,35482.0,21.0,59.0
472,9217.978125,26351,119,14.0,87,0.0,7,1,6167,26351.0,14.0,87.0
473,10506.93706,61650,88,8.0,2,0.0,2,2,6528,61650.0,8.0,2.0
474,7619.482766,0,105,5.0,42,0.0,5,2,5119,37657.38000875848,5.0,42.0
475,8991.98452,17331,117,13.0,39,0.0,6,1,6057,17331.0,13.0,39.0
476,4923.950434,31093,63,3.0,78,0.0,3,1,2930,31093.0,3.0,78.0
477,18745.39592,27229,99,20.0,9,0.0,2,2,7470,27229.0,20.0,9.0
478,4525.276524,32802,114,31.0,8,0.0,1,1,2429,32802.0,31.0,8.0
479,10732.50747,75728,133,24.0,68,0.0,4,2,6580,75728.0,24.0,68.0
480,2703.466256,0,72,19.0,48,0.0,1,2,860,37657.38000875848,19.0,48.0
481,2458.746211,0,70,20.0,44,0.0,1,1,362,37657.38000875848,20.0,44.0
482,11790.49617,25251,66,13.0,43,0.0,2,1,6751,25251.0,13.0,43.0
483,5558.31428,0,188,5.0,61,4.0,1,2,3760,37657.38000875848,5.0,61.0
484,2678.457672,0,83,3.0,85,1.0,1,2,810,37657.38000875848,3.0,85.0
485,2541.627614,23692,65,26.0,27,2.0,1,1,539,23692.0,26.0,27.0
486,5471.83429,53526,68,27.0,69,0.0,4,2,3656,53526.0,27.0,69.0
487,4879.384813,67163,61,17.0,41,2.0,5,1,2851,67163.0,17.0,41.0
488,5325.724541,0,73,17.0,44,0.0,7,2,3470,37657.38000875848,17.0,44.0
489,5318.89664,25134,67,3.0,0,0.0,6,1,3458,25134.0,3.0,48.064593825268226
490,3440.361969,23870,91,4.0,92,0.0,1,2,1618,23870.0,4.0,92.0
491,4782.349875,81687,61,7.0,77,0.0,6,2,2721,81687.0,7.0,77.0
492,5619.689084,0,153,25.0,5,0.0,1,1,3831,37657.38000875848,25.0,5.0
493,22721.47396,21724,198,4.0,51,0.0,2,1,7676,21724.0,4.0,51.0
494,2666.05454,86321,66,7.0,25,0.0,1,1,787,86321.0,7.0,25.0
495,5704.977144,50695,71,31.0,30,0.0,5,1,3919,50695.0,31.0,30.0
496,3875.541141,0,117,11.0,29,0.0,1,2,1917,37657.38000875848,11.0,29.0
497,10914.20446,71656,137,3.0,88,0.0,8,1,6614,71656.0,3.0,88.0
498,3571.34607,73853,89,7.0,35,0.0,1,2,1708,73853.0,7.0,35.0
499,7138.167712,19794,93,24.0,80,0.0,8,2,4739,19794.0,24.0,80.0
500,5375.842787,69050,67,17.0,38,0.0,3,1,3535,69050.0,17.0,38.0
501,8268.272933,95419,70,6.0,61,3.0,2,2,5595,95419.0,6.0,61.0
502,4795.387295,33068,61,6.0,77,1.0,6,2,2742,33068.0,6.0,77.0
503,6325.030596,0,89,4.0,86,0.0,7,2,4325,37657.38000875848,4.0,86.0
504,9743.350113,24028,82,14.0,27,0.0,2,1,6349,24028.0,14.0,27.0
505,31162.6933,83170,97,0.0,53,0.0,2,1,7888,83170.0,15.097000218962119,53.0
506,4563.872603,0,124,32.0,39,0.0,1,2,2475,37657.38000875848,32.0,39.0
507,4883.805481,58682,61,24.0,34,0.0,4,2,2867,58682.0,24.0,34.0
508,5140.11289,0,138,22.0,18,0.0,1,1,3216,37657.38000875848,22.0,18.0
509,3548.148767,76114,88,6.0,97,0.0,1,2,1694,76114.0,6.0,97.0
510,10541.10977,59965,131,7.0,54,0.0,7,2,6538,59965.0,7.0,54.0
511,7606.70898,47778,96,2.0,81,0.0,7,2,5101,47778.0,2.0,81.0
512,30763.25637,41279,115,1.0,30,0.0,2,1,7882,41279.0,1.0,30.0
513,2726.834065,0,73,8.0,63,0.0,1,1,900,37657.38000875848,8.0,63.0
514,4751.280948,30887,119,15.0,18,0.0,1,2,2674,30887.0,15.0,18.0
515,2631.564135,0,71,11.0,68,0.0,1,1,729,37657.38000875848,11.0,68.0
516,38545.70689,41104,109,4.0,10,0.0,2,1,7979,41104.0,4.0,10.0
517,4988.579794,38928,64,14.0,18,0.0,8,2,3013,38928.0,14.0,18.0
518,2609.533154,60798,66,21.0,57,0.0,1,2,682,60798.0,21.0,57.0
519,15470.59658,68086,194,34.0,6,0.0,3,2,7230,68086.0,34.0,6.0
520,5324.38786,31561,68,8.0,62,0.0,7,1,3468,31561.0,8.0,62.0
521,3763.637743,93595,97,15.0,30,4.0,1,2,1842,93595.0,15.0,30.0
522,6105.801637,0,84,0.0,57,0.0,5,2,4206,37657.38000875848,15.097000218962119,57.0
523,4458.113369,17622,65,1.0,36,1.0,3,1,2360,17622.0,1.0,36.0
524,2660.931663,53333,66,4.0,34,0.0,1,1,779,53333.0,4.0,34.0
525,3870.356928,0,106,8.0,65,0.0,1,1,1911,37657.38000875848,8.0,65.0
526,2616.613903,72302,66,6.0,27,0.0,1,2,699,72302.0,6.0,27.0
527,8110.305608,52548,101,10.0,1,0.0,5,1,5481,52548.0,10.0,1.0
528,2448.811216,87802,63,2.0,43,5.0,1,1,332,87802.0,2.0,43.0
529,2472.469209,63860,62,26.0,81,0.0,1,1,393,63860.0,26.0,81.0
530,16301.9676,19614,85,21.0,32,0.0,2,2,7308,19614.0,21.0,32.0
531,20635.0846,84106,64,0.0,86,0.0,2,2,7574,84106.0,15.097000218962119,86.0
532,4655.605831,88240,117,3.0,94,0.0,1,2,2569,88240.0,3.0,94.0
533,4686.469674,58089,118,31.0,83,0.0,1,2,2593,58089.0,31.0,83.0
534,5251.983996,59537,66,23.0,5,0.0,7,2,3363,59537.0,23.0,5.0
535,8672.229719,0,245,34.0,83,0.0,1,1,5890,37657.38000875848,34.0,83.0
536,3199.824902,78784,80,33.0,72,0.0,1,1,1455,78784.0,33.0,72.0
537,6871.966648,0,196,5.0,59,2.0,1,2,4593,37657.38000875848,5.0,59.0
538,7284.262288,10334,64,5.0,80,0.0,2,2,4841,10334.0,5.0,80.0
539,9112.266649,0,90,21.0,21,0.0,2,1,6124,37657.38000875848,21.0,21.0
540,4885.162511,26372,126,11.0,7,0.0,1,2,2869,26372.0,11.0,7.0
541,5093.479191,0,71,12.0,55,0.0,3,1,3153,37657.38000875848,12.0,55.0
542,3141.333694,24019,79,14.0,27,0.0,1,1,1421,24019.0,14.0,27.0
543,2582.408525,76731,64,2.0,68,0.0,1,2,622,76731.0,2.0,68.0
544,25807.063,71210,214,8.0,89,1.0,2,2,7776,71210.0,8.0,89.0
545,14083.97061,74916,62,8.0,34,4.0,2,1,7075,74916.0,8.0,34.0
546,5085.023369,0,72,15.0,18,1.0,3,2,3141,37657.38000875848,15.0,18.0
547,6457.560953,37548,81,12.0,9,0.0,3,1,4377,37548.0,12.0,9.0
548,5607.253592,39507,70,32.0,17,0.0,5,2,3816,39507.0,32.0,17.0
549,13092.58578,0,188,35.0,82,0.0,7,1,6933,37657.38000875848,35.0,82.0
550,6459.640843,23235,82,32.0,46,0.0,3,1,4378,23235.0,32.0,46.0
551,7840.646748,0,76,17.0,34,1.0,2,1,5277,37657.38000875848,17.0,34.0
552,4995.211519,82413,62,12.0,79,0.0,3,2,3023,82413.0,12.0,79.0
553,5791.610721,80480,72,6.0,55,0.0,7,2,4000,80480.0,6.0,55.0
554,14040.96476,0,195,9.0,33,1.0,5,2,7068,37657.38000875848,9.0,33.0
555,7484.383041,51692,186,12.0,28,0.0,1,1,5008,51692.0,12.0,28.0
556,9233.19066,42600,115,10.0,78,0.0,3,2,6172,42600.0,10.0,78.0
557,4490.549093,0,64,13.0,11,0.0,3,1,2391,37657.38000875848,13.0,11.0
558,2996.139865,0,82,9.0,21,0.0,1,1,1326,37657.38000875848,9.0,21.0
559,8622.835375,97361,73,6.0,85,0.0,2,2,5852,97361.0,6.0,85.0
560,5568.889245,53295,70,12.0,97,0.0,8,1,3770,53295.0,12.0,97.0
561,4995.1712,10787,71,33.0,25,0.0,8,1,3022,10787.0,33.0,25.0
562,3954.538361,40175,102,34.0,78,1.0,1,2,1964,40175.0,34.0,78.0
563,2685.425957,75329,67,15.0,17,0.0,1,1,821,75329.0,15.0,17.0
564,25807.063,71210,214,8.0,89,1.0,2,2,7776,71210.0,8.0,89.0
565,5120.615661,0,76,11.0,14,4.0,3,2,3190,37657.38000875848,11.0,14.0
566,9192.592887,37388,117,30.0,21,0.0,5,2,6156,37388.0,30.0,21.0
567,4914.731004,14232,64,13.0,1,0.0,5,2,2915,14232.0,13.0,1.0
568,4428.031583,58577,110,6.0,62,0.0,1,1,2334,58577.0,6.0,62.0
569,2949.282616,78596,73,11.0,0,0.0,1,1,1283,78596.0,11.0,48.064593825268226
570,4312.869599,21004,62,27.0,20,0.0,3,1,2238,21004.0,27.0,20.0
571,4553.809528,61064,113,32.0,77,0.0,1,2,2463,61064.0,32.0,77.0
572,2527.653796,80744,63,24.0,84,0.0,1,1,508,80744.0,24.0,84.0
573,7455.361568,74089,94,13.0,89,2.0,7,1,4988,74089.0,13.0,89.0
574,6895.309989,28992,74,3.0,90,4.0,2,1,4611,28992.0,3.0,90.0
575,5500.576161,35396,70,32.0,12,0.0,3,2,3684,35396.0,32.0,12.0
576,8457.461231,26023,72,26.0,33,1.0,2,1,5728,26023.0,26.0,33.0
577,6744.190752,0,90,3.0,74,0.0,4,2,4520,37657.38000875848,3.0,74.0
578,2827.328603,20368,72,30.0,36,0.0,1,1,1079,20368.0,30.0,36.0
579,9150.137599,32370,115,2.0,77,0.0,4,2,6139,32370.0,2.0,77.0
580,3038.114641,31532,79,1.0,26,0.0,1,1,1350,31532.0,1.0,26.0
581,11005.02349,0,69,31.0,69,2.0,2,1,6636,37657.38000875848,31.0,69.0
582,3681.978995,77951,93,28.0,46,3.0,1,1,1779,77951.0,28.0,46.0
583,11533.47722,41098,96,3.0,15,0.0,2,2,6712,41098.0,3.0,15.0
584,2706.606128,22664,73,0.0,8,0.0,1,1,863,22664.0,15.097000218962119,8.0
585,5519.513075,70914,68,15.0,82,0.0,3,1,3710,70914.0,15.0,82.0
586,4455.843406,0,121,16.0,64,0.0,1,2,2357,37657.38000875848,16.0,64.0
587,4447.423455,13128,118,11.0,21,0.0,1,2,2351,13128.0,11.0,21.0
588,2551.226692,79751,63,15.0,67,0.0,1,1,560,79751.0,15.0,67.0
589,5169.558551,56334,65,35.0,72,0.0,3,1,3255,56334.0,35.0,72.0
590,21343.46599,0,74,11.0,85,1.0,2,1,7608,37657.38000875848,11.0,85.0
591,2791.880258,72389,70,3.0,76,0.0,1,1,1023,72389.0,3.0,76.0
592,8609.158215,79090,107,2.0,74,0.0,3,1,5842,79090.0,2.0,74.0
593,7238.504049,0,66,31.0,54,1.0,2,1,4803,37657.38000875848,31.0,54.0
594,5229.68034,26540,69,13.0,65,1.0,5,2,3336,26540.0,13.0,65.0
595,2354.495752,0,64,19.0,72,0.0,1,1,177,37657.38000875848,19.0,72.0
596,4363.124641,54514,109,5.0,36,3.0,1,1,2280,54514.0,5.0,36.0
597,4563.859434,62010,112,2.0,51,0.0,1,1,2474,62010.0,2.0,51.0
598,19668.86758,0,67,20.0,55,1.0,2,2,7520,37657.38000875848,20.0,55.0
599,4984.618655,86305,62,1.0,99,0.0,5,1,3010,86305.0,1.0,99.0
600,2691.380574,21959,71,0.0,69,0.0,1,1,834,21959.0,15.097000218962119,69.0
601,14057.42125,36261,118,14.0,78,0.0,2,1,7071,36261.0,14.0,78.0
602,5849.486464,67511,73,3.0,5,0.0,8,2,4052,67511.0,3.0,5.0
603,2430.870824,28476,62,3.0,76,0.0,1,2,288,28476.0,3.0,76.0
604,10721.61076,25983,90,32.0,43,0.0,2,2,6578,25983.0,32.0,43.0
605,4779.893422,54194,119,9.0,90,1.0,1,2,2719,54194.0,9.0,90.0
606,4736.34799,0,65,33.0,1,0.0,3,2,2652,37657.38000875848,33.0,1.0
607,32450.39142,60455,104,20.0,25,0.0,2,2,7914,60455.0,20.0,25.0
608,5884.308607,0,161,29.0,1,0.0,1,1,4075,37657.38000875848,29.0,1.0
609,5824.767025,38492,72,27.0,34,0.0,3,2,4035,38492.0,27.0,34.0
610,5220.685297,68867,129,19.0,91,0.0,1,1,3323,68867.0,19.0,91.0
611,4341.363555,23352,112,0.0,86,0.0,1,1,2263,23352.0,15.097000218962119,86.0
612,4711.080198,13933,62,25.0,32,0.0,6,1,2619,13933.0,25.0,32.0
613,18380.39026,50407,92,30.0,67,0.0,2,2,7445,50407.0,30.0,67.0
614,17041.4383,22249,64,4.0,88,0.0,2,2,7370,22249.0,4.0,88.0
615,3312.253233,0,107,2.0,4,2.0,1,1,1531,37657.38000875848,2.0,4.0
616,3576.705025,24959,89,19.0,13,0.0,1,1,1715,24959.0,19.0,13.0
617,2462.859762,0,69,9.0,68,0.0,1,2,367,37657.38000875848,9.0,68.0
618,6098.462114,74257,76,16.0,91,0.0,3,1,4200,74257.0,16.0,91.0
619,6899.709949,37308,86,19.0,69,0.0,9,1,4615,37308.0,19.0,69.0
620,5259.709581,28447,67,20.0,99,0.0,3,1,3373,28447.0,20.0,99.0
621,19014.47625,29822,61,17.0,44,0.0,2,1,7482,29822.0,17.0,44.0
622,8658.863813,62464,109,23.0,45,0.0,4,2,5878,62464.0,23.0,45.0
623,5845.426201,43145,73,1.0,0,0.0,6,1,4046,43145.0,1.0,48.064593825268226
624,2756.472584,43540,70,29.0,60,0.0,1,1,962,43540.0,29.0,60.0
625,5603.73932,95284,69,6.0,35,0.0,4,1,3813,95284.0,6.0,35.0
626,5384.671725,13103,72,21.0,32,0.0,7,2,3550,13103.0,21.0,32.0
627,12655.52878,26149,157,2.0,17,0.0,7,2,6863,26149.0,2.0,17.0
628,10025.91827,0,141,25.0,27,0.0,3,2,6419,37657.38000875848,25.0,27.0
629,14435.67365,60880,119,25.0,89,0.0,2,1,7116,60880.0,25.0,89.0
630,2914.955295,37803,74,26.0,51,0.0,1,2,1238,37803.0,26.0,51.0
631,7663.871432,0,109,5.0,95,0.0,3,1,5152,37657.38000875848,5.0,95.0
632,5107.163002,35625,65,10.0,56,1.0,3,1,3172,35625.0,10.0,56.0
633,11855.13545,0,170,10.0,74,0.0,5,2,6762,37657.38000875848,10.0,74.0
634,2491.257604,25965,65,23.0,27,0.0,1,2,432,25965.0,23.0,27.0
635,5568.947534,0,79,21.0,53,1.0,7,1,3771,37657.38000875848,21.0,53.0
