,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,month
443,4941.650159,0,137,17.0,5,0.0,1,986.4,1
444,7255.137772,67352,181,7.0,80,1.0,1,560.947563,2
445,13379.81103,0,194,13.0,83,0.0,3,1396.8,2
446,24084.5352,65196,67,0.0,54,0.0,2,396.082036,2
447,8847.444221,17950,118,34.0,24,0.0,4,425.489592,2
448,16979.79757,35095,73,25.0,56,0.0,2,525.6,1
449,6355.678846,0,61,25.0,79,0.0,2,292.8,1
450,5308.246978,0,145,29.0,70,0.0,1,358.765757,1
451,2359.423599,19864,63,22.0,96,0.0,1,352.394515,1
452,8564.768226,95697,107,29.0,29,0.0,9,178.006524,2
453,7986.191274,74217,100,35.0,3,0.0,6,418.005524,1
454,3554.845264,58557,88,4.0,83,0.0,1,55.510526,1
455,13840.16012,29658,119,20.0,66,0.0,2,571.2,2
456,2530.705137,89451,63,11.0,2,0.0,1,61.769564,1
457,24238.66071,0,109,19.0,49,2.0,2,784.8,1
458,3052.629532,0,93,15.0,31,3.0,1,446.4,1
459,9161.655119,91763,113,22.0,64,0.0,3,441.992043,1
460,11578.12643,0,115,21.0,46,0.0,2,1163.620366,1
461,3900.906002,95018,97,21.0,81,0.0,1,315.879728,2
462,23903.68234,0,74,12.0,72,1.0,2,355.2,1
463,2399.17815,20992,64,21.0,73,0.0,1,307.2,1
464,8112.323843,87403,68,1.0,63,0.0,2,456.290338,2
465,3647.24611,20694,94,29.0,89,1.0,1,451.2,1
466,5384.532684,59364,67,25.0,56,0.0,5,321.6,2
467,2772.502139,68463,70,19.0,67,1.0,1,336.0,1
468,4911.773088,0,69,26.0,33,0.0,9,496.8,1
469,2574.020376,34990,65,23.0,73,0.0,1,42.689135,1
470,9594.78115,31421,81,5.0,95,0.0,2,388.8,2
471,10208.92761,35482,129,21.0,59,0.0,3,619.2,2
472,9217.978125,26351,119,14.0,87,0.0,7,571.2,1
473,10506.93706,61650,88,8.0,2,0.0,2,117.470445,2
474,7619.482766,0,105,5.0,42,0.0,5,504.0,2
475,8991.98452,17331,117,13.0,39,0.0,6,1138.255325,1
476,4923.950434,31093,63,3.0,78,0.0,3,302.4,1
477,18745.39592,27229,99,20.0,9,0.0,2,475.2,2
478,4525.276524,32802,114,31.0,8,0.0,1,547.2,1
479,10732.50747,75728,133,24.0,68,0.0,4,44.159065,2
480,2703.466256,0,72,19.0,48,0.0,1,41.927219,2
481,2458.746211,0,70,20.0,44,0.0,1,504.0,1
482,11790.49617,25251,66,13.0,43,0.0,2,316.8,1
483,5558.31428,0,188,5.0,61,4.0,1,2156.011022,2
484,2678.457672,0,83,3.0,85,1.0,1,398.4,2
485,2541.627614,23692,65,26.0,27,2.0,1,312.0,1
486,5471.83429,53526,68,27.0,69,0.0,4,278.902846,2
487,4879.384813,67163,61,17.0,41,2.0,5,33.192803,1
488,5325.724541,0,73,17.0,44,0.0,7,496.474767,2
489,5318.89664,25134,67,3.0,0,0.0,6,321.6,1
490,3440.361969,23870,91,4.0,92,0.0,1,500.577875,2
491,4782.349875,81687,61,7.0,77,0.0,6,292.8,2
492,5619.689084,0,153,25.0,5,0.0,1,1027.000029,1
493,22721.47396,21724,198,4.0,51,0.0,2,1505.230405,1
494,2666.05454,86321,66,7.0,25,0.0,1,316.8,1
495,5704.977144,50695,71,31.0,30,0.0,5,110.567069,1
496,3875.541141,0,117,11.0,29,0.0,1,842.4,2
497,10914.20446,71656,137,3.0,88,0.0,8,61.915326,1
498,3571.34607,73853,89,7.0,35,0.0,1,427.2,2
499,7138.167712,19794,93,24.0,80,0.0,8,603.077136,2
500,5375.842787,69050,67,17.0,38,0.0,3,334.892437,1
501,8268.272933,95419,70,6.0,61,3.0,2,336.0,2
502,4795.387295,33068,61,6.0,77,1.0,6,213.038013,2
503,6325.030596,0,89,4.0,86,0.0,7,614.572672,2
504,9743.350113,24028,82,14.0,27,0.0,2,393.6,1
505,31162.6933,83170,97,0.0,53,0.0,2,344.118069,1
506,4563.872603,0,124,32.0,39,0.0,1,595.2,2
507,4883.805481,58682,61,24.0,34,0.0,4,206.810286,2
508,5140.11289,0,138,22.0,18,0.0,1,900.617364,1
509,3548.148767,76114,88,6.0,97,0.0,1,422.4,2
510,10541.10977,59965,131,7.0,54,0.0,7,905.030448,2
511,7606.70898,47778,96,2.0,81,0.0,7,173.80879,2
512,30763.25637,41279,115,1.0,30,0.0,2,251.429988,1
513,2726.834065,0,73,8.0,63,0.0,1,376.923839,1
514,4751.280948,30887,119,15.0,18,0.0,1,444.167713,2
515,2631.564135,0,71,11.0,68,0.0,1,340.8,1
516,38545.70689,41104,109,4.0,10,0.0,2,440.030847,1
517,4988.579794,38928,64,14.0,18,0.0,8,326.660051,2
518,2609.533154,60798,66,21.0,57,0.0,1,316.8,2
519,15470.59658,68086,194,34.0,6,0.0,3,218.342169,2
520,5324.38786,31561,68,8.0,62,0.0,7,326.4,1
521,3763.637743,93595,97,15.0,30,4.0,1,49.797016,2
522,6105.801637,0,84,0.0,57,0.0,5,395.740207,2
523,4458.113369,17622,65,1.0,36,1.0,3,312.0,1
524,2660.931663,53333,66,4.0,34,0.0,1,22.945038,1
525,3870.356928,0,106,8.0,65,0.0,1,508.8,1
526,2616.613903,72302,66,6.0,27,0.0,1,316.8,2
527,8110.305608,52548,101,10.0,1,0.0,5,587.504777,1
528,2448.811216,87802,63,2.0,43,5.0,1,173.899238,1
529,2472.469209,63860,62,26.0,81,0.0,1,208.598246,1
530,16301.9676,19614,85,21.0,32,0.0,2,574.024018,2
531,20635.0846,84106,64,0.0,86,0.0,2,334.408717,2
532,4655.605831,88240,117,3.0,94,0.0,1,561.6,2
533,4686.469674,58089,118,31.0,83,0.0,1,566.4,2
534,5251.983996,59537,66,23.0,5,0.0,7,316.8,2
535,8672.229719,0,245,34.0,83,0.0,1,2345.413441,1
536,3199.824902,78784,80,33.0,72,0.0,1,239.964694,1
537,6871.966648,0,196,5.0,59,2.0,1,940.8,2
538,7284.262288,10334,64,5.0,80,0.0,2,296.962938,2
539,9112.266649,0,90,21.0,21,0.0,2,432.0,1
540,4885.162511,26372,126,11.0,7,0.0,1,604.8,2
541,5093.479191,0,71,12.0,55,0.0,3,150.878447,1
542,3141.333694,24019,79,14.0,27,0.0,1,47.22861,1
543,2582.408525,76731,64,2.0,68,0.0,1,201.455005,2
544,25807.063,71210,214,8.0,89,1.0,2,1027.2,2
545,14083.97061,74916,62,8.0,34,4.0,2,123.490337,1
546,5085.023369,0,72,15.0,18,1.0,3,571.531582,2
547,6457.560953,37548,81,12.0,9,0.0,3,160.598662,1
548,5607.253592,39507,70,32.0,17,0.0,5,283.743206,2
549,13092.58578,0,188,35.0,82,0.0,7,1353.6,1
550,6459.640843,23235,82,32.0,46,0.0,3,483.482031,1
551,7840.646748,0,76,17.0,34,1.0,2,364.8,1
552,4995.211519,82413,62,12.0,79,0.0,3,297.6,2
553,5791.610721,80480,72,6.0,55,0.0,7,242.842607,2
554,14040.96476,0,195,9.0,33,1.0,5,669.037562,2
555,7484.383041,51692,186,12.0,28,0.0,1,892.8,1
556,9233.19066,42600,115,10.0,78,0.0,3,660.136987,2
557,4490.549093,0,64,13.0,11,0.0,3,254.404622,1
558,2996.139865,0,82,9.0,21,0.0,1,590.4,1
559,8622.835375,97361,73,6.0,85,0.0,2,350.4,2
560,5568.889245,53295,70,12.0,97,0.0,8,250.423844,1
561,4995.1712,10787,71,33.0,25,0.0,8,697.798804,1
562,3954.538361,40175,102,34.0,78,1.0,1,154.721555,2
563,2685.425957,75329,67,15.0,17,0.0,1,45.905292,1
564,25807.063,71210,214,8.0,89,1.0,2,1027.2,2
565,5120.615661,0,76,11.0,14,4.0,3,277.220384,2
566,9192.592887,37388,117,30.0,21,0.0,5,561.6,2
567,4914.731004,14232,64,13.0,1,0.0,5,307.2,2
568,4428.031583,58577,110,6.0,62,0.0,1,303.872752,1
569,2949.282616,78596,73,11.0,0,0.0,1,106.267659,1
570,4312.869599,21004,62,27.0,20,0.0,3,297.6,1
571,4553.809528,61064,113,32.0,77,0.0,1,539.774172,2
572,2527.653796,80744,63,24.0,84,0.0,1,11.879037,1
573,7455.361568,74089,94,13.0,89,2.0,7,648.690215,1
574,6895.309989,28992,74,3.0,90,4.0,2,355.2,1
575,5500.576161,35396,70,32.0,12,0.0,3,336.0,2
576,8457.461231,26023,72,26.0,33,1.0,2,79.463916,1
577,6744.190752,0,90,3.0,74,0.0,4,547.912576,2
578,2827.328603,20368,72,30.0,36,0.0,1,345.6,1
579,9150.137599,32370,115,2.0,77,0.0,4,552.0,2
580,3038.114641,31532,79,1.0,26,0.0,1,241.077843,1
581,11005.02349,0,69,31.0,69,2.0,2,496.8,1
582,3681.978995,77951,93,28.0,46,3.0,1,19.668633,1
583,11533.47722,41098,96,3.0,15,0.0,2,250.058657,2
584,2706.606128,22664,73,0.0,8,0.0,1,350.4,1
585,5519.513075,70914,68,15.0,82,0.0,3,77.695518,1
586,4455.843406,0,121,16.0,64,0.0,1,699.615192,2
587,4447.423455,13128,118,11.0,21,0.0,1,771.878514,2
588,2551.226692,79751,63,15.0,67,0.0,1,392.235698,1
589,5169.558551,56334,65,35.0,72,0.0,3,421.563772,1
590,21343.46599,0,74,11.0,85,1.0,2,355.2,1
591,2791.880258,72389,70,3.0,76,0.0,1,206.158416,1
592,8609.158215,79090,107,2.0,74,0.0,3,289.040734,1
593,7238.504049,0,66,31.0,54,1.0,2,393.645615,1
594,5229.68034,26540,69,13.0,65,1.0,5,331.2,2
595,2354.495752,0,64,19.0,72,0.0,1,333.830572,1
596,4363.124641,54514,109,5.0,36,3.0,1,286.234931,1
597,4563.859434,62010,112,2.0,51,0.0,1,537.6,1
598,19668.86758,0,67,20.0,55,1.0,2,482.4,2
599,4984.618655,86305,62,1.0,99,0.0,5,80.73124,1
600,2691.380574,21959,71,0.0,69,0.0,1,340.8,1
601,14057.42125,36261,118,14.0,78,0.0,2,1197.713861,1
602,5849.486464,67511,73,3.0,5,0.0,8,350.4,2
603,2430.870824,28476,62,3.0,76,0.0,1,297.6,2
604,10721.61076,25983,90,32.0,43,0.0,2,432.0,2
605,4779.893422,54194,119,9.0,90,1.0,1,112.268583,2
606,4736.34799,0,65,33.0,1,0.0,3,585.454243,2
607,32450.39142,60455,104,20.0,25,0.0,2,499.2,2
608,5884.308607,0,161,29.0,1,0.0,1,1159.2,1
609,5824.767025,38492,72,27.0,34,0.0,3,207.901654,2
610,5220.685297,68867,129,19.0,91,0.0,1,619.2,1
611,4341.363555,23352,112,0.0,86,0.0,1,537.6,1
612,4711.080198,13933,62,25.0,32,0.0,6,49.364254,1
613,18380.39026,50407,92,30.0,67,0.0,2,352.060768,2
614,17041.4383,22249,64,4.0,88,0.0,2,455.191595,2
615,3312.253233,0,107,2.0,4,2.0,1,770.4,1
616,3576.705025,24959,89,19.0,13,0.0,1,640.8,1
617,2462.859762,0,69,9.0,68,0.0,1,427.25055,2
618,6098.462114,74257,76,16.0,91,0.0,3,214.586742,1
619,6899.709949,37308,86,19.0,69,0.0,9,301.011106,1
620,5259.709581,28447,67,20.0,99,0.0,3,321.6,1
621,19014.47625,29822,61,17.0,44,0.0,2,292.8,1
622,8658.863813,62464,109,23.0,45,0.0,4,400.181882,2
623,5845.426201,43145,73,1.0,0,0.0,6,516.421124,1
624,2756.472584,43540,70,29.0,60,0.0,1,117.585017,1
625,5603.73932,95284,69,6.0,35,0.0,4,327.647322,1
626,5384.671725,13103,72,21.0,32,0.0,7,458.003651,2
627,12655.52878,26149,157,2.0,17,0.0,7,753.6,2
628,10025.91827,0,141,25.0,27,0.0,3,1015.2,2
629,14435.67365,60880,119,25.0,89,0.0,2,109.906628,1
630,2914.955295,37803,74,26.0,51,0.0,1,355.2,2
631,7663.871432,0,109,5.0,95,0.0,3,523.2,1
632,5107.163002,35625,65,10.0,56,1.0,3,288.572108,1
633,11855.13545,0,170,10.0,74,0.0,5,1227.491941,2
634,2491.257604,25965,65,23.0,27,0.0,1,329.206567,2
635,5568.947534,0,79,21.0,53,1.0,7,407.440238,1
636,4772.943848,20993,133,35.0,90,0.0,1,638.4,2
637,4624.622593,0,68,0.0,16,2.0,3,469.278843,2
638,3664.22055,0,103,8.0,75,0.0,1,642.773149,2
639,3914.719645,0,112,6.0,0,0.0,1,587.861936,1
640,36293.14678,18047,242,5.0,50,0.0,2,1350.379181,1
641,36860.72688,66216,103,34.0,58,0.0,2,96.723812,1
642,9890.210998,52408,125,13.0,12,0.0,9,179.125777,2
643,7320.070571,0,112,30.0,29,1.0,3,806.4,1
644,4863.470811,52728,127,34.0,34,1.0,1,609.6,2
645,2466.581354,0,70,6.0,18,0.0,1,504.0,1
646,8415.684559,55308,107,17.0,74,0.0,6,513.6,1
647,2150.178588,0,61,28.0,31,0.0,1,292.8,2
648,24127.50402,14072,71,13.0,3,0.0,2,511.2,1
649,5727.327124,99934,71,9.0,12,0.0,3,460.323855,1
650,4626.801093,79487,114,20.0,87,0.0,1,547.2,1
651,5217.513287,39854,66,6.0,4,0.0,7,261.930545,2
652,8717.049833,83846,74,22.0,94,3.0,2,355.2,2
653,2409.368488,0,66,3.0,97,0.0,1,316.8,2
654,20708.25881,92079,65,12.0,68,1.0,2,114.798771,2
655,8564.768226,95697,107,29.0,29,0.0,9,178.006524,2
656,4178.586494,62113,104,1.0,0,0.0,1,5.894778,1
657,3944.231185,33282,100,24.0,66,1.0,1,207.510821,1
658,2578.835541,59974,65,23.0,5,0.0,1,127.233139,2
659,8360.14874,48521,105,9.0,89,0.0,7,263.82569,2
660,14585.37736,0,194,26.0,10,0.0,5,931.2,1
661,14396.24222,0,205,14.0,63,0.0,4,1476.0,2
662,9100.787395,38898,117,26.0,68,0.0,3,561.6,1
663,16938.29858,0,69,24.0,99,0.0,2,340.780156,2
664,5421.018201,40376,69,16.0,46,0.0,8,427.874055,2
665,2342.01381,19581,67,2.0,94,0.0,1,321.6,1
666,5723.535705,77646,71,3.0,29,0.0,6,340.8,2
667,13681.71178,55588,114,15.0,40,0.0,2,547.2,2
668,8639.49502,92374,107,16.0,9,1.0,3,220.018279,2
669,10179.71704,14290,271,20.0,40,0.0,1,1300.8,1
670,20230.9675,48448,74,24.0,11,1.0,2,355.2,2
671,4267.076892,43682,107,12.0,73,0.0,1,148.003496,2
672,3933.813993,25927,103,6.0,20,0.0,1,674.973614,1
673,5521.542577,0,77,20.0,89,0.0,9,369.6,1
674,6612.220871,0,97,31.0,34,2.0,9,669.399277,1
675,2913.323811,20075,79,7.0,2,1.0,1,483.731784,1
676,7189.106255,75838,90,6.0,64,0.0,6,428.907968,1
677,2537.969253,37612,64,0.0,32,0.0,1,307.2,2
678,4170.687348,29462,107,28.0,23,1.0,1,513.6,1
679,14722.22122,43982,126,20.0,68,1.0,2,604.8,2
680,24108.30057,17257,70,1.0,88,0.0,2,551.132139,1
681,2402.81597,21629,62,19.0,54,0.0,1,298.626189,1
682,7756.174223,21326,99,22.0,9,0.0,3,632.765462,2
683,4250.282624,0,61,17.0,1,1.0,7,292.8,1
684,7540.584824,29697,64,6.0,43,0.0,2,147.128736,1
685,8104.503269,0,117,24.0,8,1.0,6,842.4,2
686,7605.637524,55281,192,22.0,68,1.0,1,921.6,1
687,5313.294035,0,77,8.0,10,1.0,9,863.3947,1
688,15042.57658,22799,190,10.0,75,0.0,6,912.0,2
689,2469.56901,55257,64,0.0,77,3.0,1,209.596158,1
690,4639.035171,0,142,5.0,87,0.0,1,1022.4,2
691,2908.020838,74212,73,16.0,26,0.0,1,188.878749,1
692,7685.402943,31686,101,14.0,45,2.0,8,710.661746,2
693,3834.210713,0,112,13.0,13,0.0,1,806.4,1
694,7074.398104,94508,88,27.0,54,0.0,3,491.384479,2
695,2939.939038,97735,73,24.0,26,0.0,1,188.667196,2
696,2442.422113,57963,61,11.0,63,0.0,1,42.160829,2
697,6503.397049,22081,84,1.0,9,0.0,6,451.670309,2
698,9111.75642,54751,114,6.0,50,0.0,3,721.241935,2
699,5096.673223,22886,65,9.0,81,0.0,3,312.0,1
700,14010.52742,36523,71,28.0,67,0.0,2,101.353875,1
701,2155.209879,0,70,22.0,67,3.0,1,336.0,1
702,6252.3631,92895,77,5.0,2,0.0,7,43.14147,2
703,9031.214859,0,122,15.0,47,0.0,9,650.52179,2
704,13197.92893,0,68,19.0,2,3.0,2,326.4,1
705,5059.325681,67371,63,25.0,14,0.0,3,86.599774,2
706,10506.77172,0,92,15.0,36,0.0,2,546.524896,1
707,3304.758268,23931,95,4.0,24,0.0,1,456.0,2
708,5619.068508,50335,140,9.0,54,0.0,1,456.52385,2
709,5821.128509,61108,72,27.0,84,0.0,6,23.773332,1
710,4974.235309,0,70,18.0,74,0.0,3,336.0,2
711,12941.73353,77060,106,23.0,90,0.0,2,468.566133,1
712,5908.16294,86277,74,19.0,33,0.0,3,212.039619,2
713,7943.513275,60214,100,8.0,16,1.0,4,291.287905,1
714,2602.24525,38166,67,25.0,5,1.0,1,236.842746,1
715,4526.126785,0,64,32.0,89,1.0,3,307.2,1
716,5671.927479,34974,71,7.0,36,0.0,3,315.160937,1
717,10436.57466,24177,92,4.0,37,1.0,2,441.6,2
718,7172.070153,73836,182,8.0,35,3.0,1,553.385695,1
719,7081.690974,93854,87,18.0,41,0.0,9,417.6,2
720,4502.207001,46402,113,7.0,2,0.0,1,476.385575,1
721,26016.525,43922,83,2.0,43,0.0,2,40.740297,1
722,5214.971007,65375,65,9.0,84,0.0,3,6.07744,1
723,7680.147853,68229,96,11.0,41,0.0,5,460.8,1
724,10827.87278,62053,134,3.0,89,0.0,5,614.03209,2
725,4826.831451,18779,63,10.0,65,0.0,4,215.255721,2
726,2894.583582,28204,73,6.0,12,0.0,1,486.987555,2
727,23740.12142,28025,87,28.0,94,0.0,2,611.40108,1
728,2829.312319,25860,72,12.0,46,0.0,1,345.6,2
729,13473.18567,25302,70,13.0,16,1.0,2,336.0,2
730,8170.621997,95241,68,3.0,12,1.0,2,87.803087,1
731,3187.351993,0,85,27.0,29,0.0,1,595.160486,2
732,9212.613275,70958,115,1.0,57,0.0,7,115.400119,2
733,5028.739297,0,67,21.0,60,0.0,5,216.196521,1
734,7684.887717,62192,98,30.0,28,0.0,5,243.292609,2
735,4899.977003,76594,122,26.0,9,1.0,1,832.453791,1
736,6520.824777,93721,80,22.0,62,0.0,6,489.594642,2
737,5497.659883,28128,70,6.0,52,0.0,4,336.0,2
738,6466.304259,0,90,3.0,76,0.0,7,144.776935,1
739,5956.545724,48993,74,6.0,29,0.0,4,810.461707,1
740,9928.986032,75716,247,2.0,32,0.0,1,562.088587,1
741,7714.650119,0,74,33.0,24,0.0,2,532.8,1
742,7295.42703,26849,62,5.0,0,0.0,2,38.309313,2
743,6063.19979,20676,79,28.0,27,0.0,7,379.2,2
744,2580.849899,46900,66,13.0,59,0.0,1,316.8,2
745,2497.808174,68041,64,10.0,47,0.0,1,165.570243,2
746,8085.448545,61409,68,30.0,80,0.0,2,264.040157,1
747,8390.122077,0,78,22.0,3,0.0,2,732.340362,1
748,4773.686425,33701,63,16.0,67,0.0,5,171.325856,2
749,7116.549068,0,66,5.0,46,0.0,2,316.8,2
750,7356.010439,36812,92,23.0,98,1.0,4,392.695097,2
751,6770.306834,74422,85,4.0,3,1.0,3,95.338505,2
752,5452.171237,88567,67,9.0,89,0.0,9,321.6,2
753,6631.665538,32918,84,33.0,69,0.0,3,403.2,1
754,8646.504109,64125,108,3.0,44,0.0,3,369.818708,1
755,4926.282836,49185,61,11.0,92,0.0,8,126.950071,1
756,4636.54647,26802,66,7.0,43,1.0,5,316.8,1
757,2236.085718,0,64,12.0,56,3.0,1,307.2,2
758,11981.98481,21514,62,0.0,59,0.0,2,257.248789,1
759,6496.197101,89285,81,25.0,3,0.0,3,109.032565,1
760,6006.963446,0,80,5.0,10,0.0,8,488.910614,1
761,8646.504109,64125,108,3.0,44,0.0,3,369.818708,1
762,13023.9329,64985,108,23.0,94,0.0,2,16.425514,1
763,7804.597655,0,117,18.0,84,4.0,8,91.055318,1
764,5169.49937,12430,73,22.0,13,0.0,4,350.4,2
765,3394.720301,83431,84,13.0,33,0.0,1,403.2,1
766,19731.34147,33588,62,2.0,64,0.0,2,419.921897,1
767,7079.790277,24245,63,0.0,22,0.0,2,302.4,1
768,12168.64405,0,109,28.0,96,0.0,2,30.989755,2
769,4726.869327,13037,124,28.0,49,0.0,1,839.348464,1
770,9448.833931,85221,117,11.0,42,0.0,4,516.907624,1
771,3883.398053,0,109,10.0,70,0.0,1,765.906271,1
772,4526.94696,92921,112,35.0,49,0.0,1,109.28708,2
773,4605.036646,22571,63,29.0,51,0.0,9,302.4,1
774,12741.84754,73054,106,34.0,36,1.0,2,419.365958,1
775,5850.451386,24317,73,2.0,35,1.0,3,350.4,1
776,10787.11572,44695,91,26.0,88,0.0,2,147.954285,1
777,10396.53186,34948,130,20.0,15,0.0,7,443.786437,2
778,3580.076125,71176,91,3.0,62,2.0,1,278.072755,1
779,3585.884123,49080,91,14.0,68,0.0,1,25.299,1
780,2491.257604,25965,65,23.0,27,0.0,1,329.206567,2
781,13583.6249,58544,114,19.0,48,0.0,2,769.788818,1
782,5874.820212,35301,74,23.0,68,0.0,7,128.643975,1
783,2550.659053,69230,63,31.0,13,0.0,1,283.241868,2
784,8704.278179,38072,113,10.0,36,1.0,3,151.055863,1
785,7286.789075,65870,61,21.0,40,1.0,2,202.847644,2
786,5293.717318,0,74,14.0,43,0.0,4,712.126586,1
787,12851.42404,0,186,11.0,31,0.0,8,1339.2,2
788,3241.314176,66889,80,6.0,16,0.0,1,294.319428,1
789,3358.660979,77309,83,22.0,6,0.0,1,596.320943,2
790,11177.7521,20742,100,17.0,52,0.0,2,455.851876,1
791,6793.77405,22250,86,10.0,36,0.0,3,720.601429,1
792,8406.763319,67128,105,33.0,90,0.0,4,339.017729,2
793,4873.672682,0,68,3.0,5,0.0,5,356.08323,2
794,8509.850887,26057,74,3.0,63,0.0,2,523.888845,1
795,8161.1704,12266,114,25.0,36,1.0,3,732.050007,1
796,12148.94098,37025,101,15.0,36,0.0,2,427.243803,1
797,4001.519098,19782,108,13.0,66,0.0,1,773.470977,2
798,4883.551402,19096,64,17.0,5,0.0,3,374.8996,1
799,2869.997625,70974,71,15.0,0,0.0,1,340.8,2
800,25390.54546,19359,129,0.0,62,0.0,2,928.8,2
801,7343.52792,0,72,26.0,12,3.0,2,345.6,2
802,2840.302575,79181,72,1.0,24,0.0,1,241.277426,2
803,2805.098562,26004,70,12.0,3,0.0,1,336.0,1
804,4838.208972,73769,61,24.0,95,2.0,3,239.540223,1
805,2821.947219,38977,70,27.0,22,0.0,1,139.489926,1
806,2152.081322,0,65,8.0,50,0.0,1,460.379966,2
807,4082.704584,23206,107,31.0,60,0.0,1,513.6,2
808,2965.71995,26472,74,22.0,31,0.0,1,355.2,2
809,6081.048248,0,82,26.0,33,0.0,3,393.6,1
810,26843.12452,36068,97,0.0,10,0.0,2,113.367765,1
811,5678.050167,0,76,8.0,44,0.0,3,364.8,1
812,3355.528168,46644,84,34.0,19,0.0,1,150.688024,1
813,10972.06778,24164,137,2.0,40,0.0,5,657.6,1
814,6677.418103,0,97,10.0,77,1.0,9,251.63901,2
815,2624.896858,18129,71,23.0,59,0.0,1,340.8,1
816,9052.951051,10211,119,7.0,16,0.0,7,571.2,2
817,6112.756868,63243,77,21.0,73,0.0,3,364.240307,2
818,10777.56762,53437,91,2.0,87,0.0,2,436.8,1
819,8489.843197,0,130,3.0,46,0.0,3,624.0,1
820,5055.902381,88989,63,19.0,28,1.0,3,232.745161,1
821,25997.74996,62262,72,17.0,2,0.0,2,193.505325,2
822,10839.50749,26367,139,7.0,26,0.0,3,105.991559,1
823,6044.020038,93715,74,12.0,88,0.0,7,532.8,1
824,5447.201066,68815,68,29.0,37,0.0,3,114.743385,2
825,2241.108638,0,63,5.0,7,0.0,1,453.6,2
826,12866.89474,0,189,24.0,93,0.0,6,1415.579302,2
827,5479.555081,56005,68,31.0,30,1.0,3,326.4,1
828,9366.816281,60613,240,3.0,52,0.0,1,1152.0,1
829,3436.134281,30817,88,25.0,43,0.0,1,91.834668,2
830,8336.08382,0,67,10.0,50,2.0,2,445.265108,2
831,13080.78528,0,124,12.0,58,0.0,2,595.2,2
832,12734.21253,25023,82,31.0,38,0.0,2,397.139856,1
833,9555.169159,96269,118,2.0,52,0.0,8,58.776508,1
834,6488.89559,95025,81,15.0,12,0.0,8,271.968707,2
835,8436.350708,49182,70,6.0,86,0.0,2,165.410515,1
836,31864.8589,23576,89,8.0,72,0.0,2,383.508096,2
837,33473.34946,33190,106,18.0,95,0.0,2,508.8,1
838,4250.282624,0,61,17.0,1,1.0,7,292.8,1
839,16515.00927,51725,138,9.0,16,1.0,2,159.004261,2
840,2356.702311,0,69,22.0,11,0.0,1,496.8,1
841,7933.820656,76505,65,32.0,89,0.0,2,144.051716,1
842,1940.981221,0,66,5.0,40,3.0,1,475.2,2
843,5548.031892,67798,69,1.0,78,0.0,9,331.2,1
844,5332.615013,74837,66,9.0,18,0.0,7,376.502488,1
845,8341.929905,30344,107,29.0,79,0.0,9,342.832065,2
846,5936.344043,42889,74,31.0,18,0.0,7,177.321283,1
847,5213.3743,65167,131,22.0,85,0.0,1,628.8,2
848,7706.036295,48019,64,15.0,94,0.0,2,137.665031,2
849,7452.543017,0,68,14.0,46,0.0,2,489.6,1
850,5924.667902,78387,74,5.0,1,0.0,6,204.090644,1
851,3032.816016,73782,76,11.0,97,0.0,1,111.622054,1
852,3694.647081,0,102,13.0,84,0.0,1,610.617285,2
853,3122.984111,72916,80,25.0,72,0.0,1,384.0,1
854,4362.931238,58842,110,6.0,74,0.0,1,528.0,1
855,2566.782278,21375,65,14.0,66,0.0,1,312.0,2
856,2435.689035,32931,62,16.0,45,0.0,1,297.6,1
857,2849.252467,63326,72,2.0,34,0.0,1,361.564021,2
858,4881.299084,37998,61,26.0,27,0.0,7,292.8,2
859,2497.45507,24825,64,34.0,44,0.0,1,155.938593,2
860,6661.744145,0,95,6.0,99,0.0,5,456.0,1
861,2549.080421,52980,64,33.0,93,0.0,1,191.945693,2
862,4601.634099,84394,114,9.0,38,0.0,1,691.412378,1
863,20120.56053,32869,85,4.0,49,0.0,2,117.467331,1
864,5903.612641,55393,74,15.0,6,1.0,3,2.173552,1
865,2584.203924,22562,65,4.0,81,0.0,1,312.0,1
866,23331.829,44719,66,6.0,55,0.0,2,316.8,1
867,4330.38602,60475,107,9.0,18,0.0,1,513.6,2
868,5544.909083,79619,71,3.0,34,3.0,6,280.89705,2
869,5876.054314,32848,74,2.0,59,0.0,5,250.454012,2
870,2759.618207,64388,69,12.0,51,0.0,1,331.2,1
871,26197.41498,18495,113,10.0,15,0.0,2,542.4,1
872,5157.053124,43906,65,6.0,53,0.0,6,468.0,2
873,3208.919835,40135,80,29.0,70,0.0,1,78.008093,2
874,6921.973993,16483,90,14.0,68,0.0,9,320.519977,2
875,11274.91011,0,114,22.0,39,0.0,2,820.8,2
876,7285.030983,44788,61,6.0,48,0.0,2,386.031248,2
877,13918.5348,64113,117,24.0,32,0.0,2,561.6,1
878,9048.983447,0,119,9.0,8,0.0,3,571.2,1
879,7142.54905,24417,185,22.0,25,0.0,1,888.0,1
880,9672.701942,0,96,5.0,27,0.0,2,1120.677126,2
881,3403.919366,38460,88,15.0,1,1.0,1,91.55098,2
882,4019.384424,0,118,2.0,48,0.0,1,566.4,2
883,12168.74492,14973,115,2.0,75,0.0,2,828.0,2
884,10571.5377,94137,65,16.0,27,0.0,2,43.579327,2
885,4935.189986,29560,62,21.0,89,0.0,7,297.6,2
886,11323.35555,98254,94,23.0,11,3.0,2,229.711908,2
